Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source
VTA,Ind,VTA_s,mawadish,mawadis1,3PlProx,3PlObv,Prt,Pos,omawadisaawaabane',o<<mawadis>>aawaabane',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgProx,3PlObv,Prt,Pos,omawadisaabane',o<<mawadis>>aabane',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3PlObv,Prt,Pos,nimawadisimaanaabane',ni<<mawadis>>imaanaabane',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3PlObv,Prt,Pos,gimawadisimaanaabane',gi<<mawadis>>imaanaabane',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,X,3PlObv,Prt,Pos,mawadisimaabane',<<mawadis>>imaabane',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3PlProx,Dub,Neg,omawadisigosiinaawaadogenan,o<<mawadis>>igosiinaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3PlProx,Dub,Neg,omawadisigosiinaawaadog,o<<mawadis>>igosiinaawaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3PlProx,Dub,Neg,nimawadisaasiidogenag,ni<<mawadis>>aasiidogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3PlProx,Dub,Neg,gimawadisaasiwaawaadogenag,gi<<mawadis>>aasiwaawaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3PlProx,Dub,Neg,gimawadisaasiidogenag,gi<<mawadis>>aasiidogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3PlProx,Dub,Neg,omawadisigosiiwaadogena',o<<mawadis>>igosiiwaadogena',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3PlProx,Dub,Neg,omawadisigosiiwaadogenan,o<<mawadis>>igosiiwaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3PlProx,Dub,Neg,nimawadisaasiwaanaadogenag,ni<<mawadis>>aasiwaanaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3PlProx,Dub,Neg,gimawadisaasiwaanaadogenag,gi<<mawadis>>aasiwaanaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3PlProx,Dub,Neg,mawadisaasiidogenag,<<mawadis>>aasiidogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3PlProx,Dub,Pos,omawadisigonaawaadogenan,o<<mawadis>>igonaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3PlProx,Dub,Pos,omawadisigonaawaadog,o<<mawadis>>igonaawaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3PlProx,Dub,Pos,nimawadisaadogenag,ni<<mawadis>>aadogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3PlProx,Dub,Pos,gimawadisaawaadogenag,gi<<mawadis>>aawaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3PlProx,Dub,Pos,gimawadisaadogenag,gi<<mawadis>>aadogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3PlProx,Dub,Pos,omawadisigowaadogena',o<<mawadis>>igowaadogena',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3PlProx,Dub,Pos,omawadisigowaadogenan,o<<mawadis>>igowaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3PlProx,Dub,Pos,nimawadisaanaadogenag,ni<<mawadis>>aanaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3PlProx,Dub,Pos,gimawadisaanaadogenag,gi<<mawadis>>aanaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3PlProx,Dub,Pos,mawadisaadogenag,<<mawadis>>aadogenag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3PlProx,Neu,Neg,omawadisigosiinaawaan,o<<mawadis>>igosiinaawaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3PlProx,Neu,Neg,omawadisigosiinaawaa,o<<mawadis>>igosiinaawaa,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3PlProx,Neu,Neg,nimawadisaasiig,ni<<mawadis>>aasiig,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3PlProx,Neu,Neg,gimawadisaasiwaawaag,gi<<mawadis>>aasiwaawaag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3PlProx,Neu,Neg,gimawadisaasiig,gi<<mawadis>>aasiig,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3PlProx,Neu,Neg,omawadisigosiiwaa',o<<mawadis>>igosiiwaa',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3PlProx,Neu,Neg,omawadisigosiiwaan,o<<mawadis>>igosiiwaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3PlProx,Neu,Neg,nimawadisaasiwaanaanig,ni<<mawadis>>aasiwaanaanig,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3PlProx,Neu,Neg,gimawadisaasiwaanaanig,gi<<mawadis>>aasiwaanaanig,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3PlProx,Neu,Neg,mawadisaasiiwag,<<mawadis>>aasiiwag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3PlProx,Neu,Pos,omawadisigonaawaan,o<<mawadis>>igonaawaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3PlProx,Neu,Pos,omawadisigonaawaa,o<<mawadis>>igonaawaa,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3PlProx,Neu,Pos,nimawadisaag,ni<<mawadis>>aag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3PlProx,Neu,Pos,gimawadisaawaag,gi<<mawadis>>aawaag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3PlProx,Neu,Pos,gimawadisaag,gi<<mawadis>>aag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3PlProx,Neu,Pos,omawadisigowaa',o<<mawadis>>igowaa',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3PlProx,Neu,Pos,omawadisigowaan,o<<mawadis>>igowaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3PlProx,Neu,Pos,nimawadisaanaanig,ni<<mawadis>>aanaanig,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3PlProx,Neu,Pos,gimawadisaanaanig,gi<<mawadis>>aanaanig,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3PlProx,Neu,Pos,mawadisaawag,<<mawadis>>aawag,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3PlProx,Prt,Neg,omawadisigosiinaawaabanen,o<<mawadis>>igosiinaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3PlProx,Prt,Neg,omawadisigosiinaawaaban,o<<mawadis>>igosiinaawaaban,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3PlProx,Prt,Neg,nimawadisaasiibaneg,ni<<mawadis>>aasiibaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3PlProx,Prt,Neg,gimawadisaasiwaawaabaneg,gi<<mawadis>>aasiwaawaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3PlProx,Prt,Neg,gimawadisaasiibaneg,gi<<mawadis>>aasiibaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3PlProx,Prt,Neg,omawadisigosiiwaabane',o<<mawadis>>igosiiwaabane',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3PlProx,Prt,Neg,omawadisigosiiwaabanen,o<<mawadis>>igosiiwaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3PlProx,Prt,Neg,nimawadisaasiwaanaabaneg,ni<<mawadis>>aasiwaanaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3PlProx,Prt,Neg,gimawadisaasiwaanaabaneg,gi<<mawadis>>aasiwaanaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3PlProx,Prt,Neg,mawadisaasiibaneg,<<mawadis>>aasiibaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3PlProx,Prt,Pos,omawadisigonaawaabanen,o<<mawadis>>igonaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3PlProx,Prt,Pos,omawadisigonaawaaban,o<<mawadis>>igonaawaaban,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3PlProx,Prt,Pos,nimawadisaabaneg,ni<<mawadis>>aabaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3PlProx,Prt,Pos,gimawadisaawaabaneg,gi<<mawadis>>aawaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3PlProx,Prt,Pos,gimawadisaabaneg,gi<<mawadis>>aabaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3PlProx,Prt,Pos,omawadisigowaabane',o<<mawadis>>igowaabane',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3PlProx,Prt,Pos,omawadisigowaabanen,o<<mawadis>>igowaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3PlProx,Prt,Pos,nimawadisaanaabaneg,ni<<mawadis>>aanaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3PlProx,Prt,Pos,gimawadisaanaabaneg,gi<<mawadis>>aanaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3PlProx,Prt,Pos,mawadisaabaneg,<<mawadis>>aabaneg,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgObv,Dub,Neg,nimawadisimaasiidogenan,ni<<mawadis>>imaasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgObv,Dub,Neg,gimawadisimaasiwaawaadogenan,gi<<mawadis>>imaasiwaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgObv,Dub,Neg,gimawadisimaasiidogenan,gi<<mawadis>>imaasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlProx,3SgObv,Dub,Neg,omawadisaasiwaawaadogenan,o<<mawadis>>aasiwaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3SgProx,3SgObv,Dub,Neg,omawadisaasiidogenan,o<<mawadis>>aasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgObv,Dub,Neg,nimawadisimaasiwaanaadogenan,ni<<mawadis>>imaasiwaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgObv,Dub,Neg,gimawadisimaasiwaanaadogenan,gi<<mawadis>>imaasiwaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgObv,Dub,Neg,mawadisimaasiidogenan,<<mawadis>>imaasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgObv,Dub,Pos,nimawadisimaadogenan,ni<<mawadis>>imaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgObv,Dub,Pos,gimawadisimaawaadogenan,gi<<mawadis>>imaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgObv,Dub,Pos,gimawadisimaadogenan,gi<<mawadis>>imaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlProx,3SgObv,Dub,Pos,omawadisaawaadogenan,o<<mawadis>>aawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3SgProx,3SgObv,Dub,Pos,omawadisaadogenan,o<<mawadis>>aadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgObv,Dub,Pos,nimawadisimaanaadogenan,ni<<mawadis>>imaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgObv,Dub,Pos,gimawadisimaanaadogenan,gi<<mawadis>>imaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgObv,Dub,Pos,mawadisimaadogenan,<<mawadis>>imaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgObv,Neu,Neg,nimawadisimaasiin,ni<<mawadis>>imaasiin,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgObv,Neu,Neg,gimawadisimaasiwaawaan,gi<<mawadis>>imaasiwaawaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgObv,Neu,Neg,gimawadisimaasiin,gi<<mawadis>>imaasiin,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlProx,3SgObv,Neu,Neg,omawadisaasiwaawaan,o<<mawadis>>aasiwaawaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3SgProx,3SgObv,Neu,Neg,omawadisaasiin,o<<mawadis>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgObv,Neu,Neg,nimawadisimaasiwaanaan,ni<<mawadis>>imaasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgObv,Neu,Neg,gimawadisimaasiwaanaan,gi<<mawadis>>imaasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgObv,Neu,Neg,mawadisimaasiiwan,<<mawadis>>imaasiiwan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgObv,Neu,Pos,nimawadisimaan,ni<<mawadis>>imaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgObv,Neu,Pos,gimawadisimaawaan,gi<<mawadis>>imaawaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgObv,Neu,Pos,gimawadisimaan,gi<<mawadis>>imaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlProx,3SgObv,Neu,Pos,omawadisaawaan,o<<mawadis>>aawaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3SgProx,3SgObv,Neu,Pos,omawadisaan,o<<mawadis>>aan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgObv,Neu,Pos,nimawadisimaanaan,ni<<mawadis>>imaanaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgObv,Neu,Pos,gimawadisimaanaan,gi<<mawadis>>imaanaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgObv,Neu,Pos,mawadisimaawan,<<mawadis>>imaawan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgObv,Prt,Neg,nimawadisimaasiibanen,ni<<mawadis>>imaasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgObv,Prt,Neg,gimawadisimaasiwaawaabanen,gi<<mawadis>>imaasiwaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgObv,Prt,Neg,gimawadisimaasiibanen,gi<<mawadis>>imaasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlProx,3SgObv,Prt,Neg,omawadisaasiwaawaabanen,o<<mawadis>>aasiwaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3SgProx,3SgObv,Prt,Neg,omawadisaasiibanen,o<<mawadis>>aasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgObv,Prt,Neg,nimawadisimaasiwaanaabanen,ni<<mawadis>>imaasiwaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgObv,Prt,Neg,gimawadisimaasiwaanaabanen,gi<<mawadis>>imaasiwaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgObv,Prt,Neg,mawadisimaasiibanen,<<mawadis>>imaasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgObv,Prt,Pos,nimawadisimaabanen,ni<<mawadis>>imaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgObv,Prt,Pos,gimawadisimaawaabanen,gi<<mawadis>>imaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgObv,Prt,Pos,gimawadisimaabanen,gi<<mawadis>>imaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlProx,3SgObv,Prt,Pos,omawadisaawaabanen,o<<mawadis>>aawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3SgProx,3SgObv,Prt,Pos,omawadisaabanen,o<<mawadis>>aabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgObv,Prt,Pos,nimawadisimaanaabanen,ni<<mawadis>>imaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgObv,Prt,Pos,gimawadisimaanaabanen,gi<<mawadis>>imaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgObv,Prt,Pos,mawadisimaabanen,<<mawadis>>imaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgObv/3PlObv,Dub,Neg,omawadisigosiininaadogenan,o<<mawadis>>igosiininaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgObv/3PlObv,Dub,Neg,omawadisigosiininaadog,o<<mawadis>>igosiininaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgObv/3PlObv,Dub,Pos,omawadisigoninaadogenan,o<<mawadis>>igoninaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgObv/3PlObv,Dub,Pos,omawadisigoninaadog,o<<mawadis>>igoninaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgObv/3PlObv,Neu,Neg,omawadisigosiinini,o<<mawadis>>igosiininiw,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgObv/3PlObv,Neu,Neg,omawadisigosiinini,o<<mawadis>>igosiininiw,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgObv/3PlObv,Neu,Pos,omawadisigonini,o<<mawadis>>igoniniw,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgObv/3PlObv,Neu,Pos,omawadisigonini,o<<mawadis>>igoniniw,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgObv/3PlObv,Prt,Neg,omawadisigosiininaabanen,o<<mawadis>>igosiininaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgObv/3PlObv,Prt,Neg,omawadisigosiininaaban,o<<mawadis>>igosiininaaban,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgObv/3PlObv,Prt,Pos,omawadisigoninaabanen,o<<mawadis>>igoninaabanen,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgObv/3PlObv,Prt,Pos,omawadisigoninaaban,o<<mawadis>>igoninaaban,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgProx,Dub,Neg,omawadisigosiinaadogenan,o<<mawadis>>igosiinaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgProx,Dub,Neg,omawadisigosiinaadog,o<<mawadis>>igosiinaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgProx,Dub,Neg,nimawadisaasiidog,ni<<mawadis>>aasiidog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgProx,Dub,Neg,gimawadisaasiwaawaadog,gi<<mawadis>>aasiwaawaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgProx,Dub,Neg,gimawadisaasiidog,gi<<mawadis>>aasiidog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3SgProx,Dub,Neg,omawadisigosiidogena',o<<mawadis>>igosiidogena',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3SgProx,Dub,Neg,omawadisigosiidogenan,o<<mawadis>>igosiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgProx,Dub,Neg,nimawadisaasiwaanaadog,ni<<mawadis>>aasiwaanaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgProx,Dub,Neg,gimawadisaasiwaanaadog,gi<<mawadis>>aasiwaanaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgProx,Dub,Neg,mawadisaasiidog,<<mawadis>>aasiidog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgProx,Dub,Pos,omawadisigonaadogenan,o<<mawadis>>igonaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgProx,Dub,Pos,omawadisigonaadog,o<<mawadis>>igonaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgProx,Dub,Pos,nimawadisaadog,ni<<mawadis>>aadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgProx,Dub,Pos,gimawadisaawaadog,gi<<mawadis>>aawaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgProx,Dub,Pos,gimawadisaadog,gi<<mawadis>>aadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3SgProx,Dub,Pos,omawadisigodogena',o<<mawadis>>igodogena',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3SgProx,Dub,Pos,omawadisigodogenan,o<<mawadis>>igodogenan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgProx,Dub,Pos,nimawadisaanaadog,ni<<mawadis>>aanaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgProx,Dub,Pos,gimawadisaanaadog,gi<<mawadis>>aanaadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgProx,Dub,Pos,mawadisaadog,<<mawadis>>aadog,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgProx,Neu,Neg,omawadisigosiinan,o<<mawadis>>igosiinan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgProx,Neu,Neg,omawadisigosiin,o<<mawadis>>igosiin,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgProx,Neu,Neg,nimawadisaasiin,ni<<mawadis>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgProx,Neu,Neg,gimawadisaasiwaawaa,gi<<mawadis>>aasiwaawaa,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgProx,Neu,Neg,gimawadisaasiin,gi<<mawadis>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3SgProx,Neu,Neg,omawadisigosii',o<<mawadis>>igosii',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3SgProx,Neu,Neg,omawadisigosiin,o<<mawadis>>igosiin,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgProx,Neu,Neg,nimawadisaasiwaanaan,ni<<mawadis>>aasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgProx,Neu,Neg,gimawadisaasiwaanaan,gi<<mawadis>>aasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgProx,Neu,Neg,mawadisaasiin,<<mawadis>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Pl,3SgProx,Neu,Pos,omawadisigonan,o<<mawadis>>igonan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,0Sg,3SgProx,Neu,Pos,omawadisigon,o<<mawadis>>igon,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,1Sg,3SgProx,Neu,Pos,nimawadisaa,ni<<mawadis>>aa,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Pl,3SgProx,Neu,Pos,gimawadisaawaa,gi<<mawadis>>aawaa,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,2Sg,3SgProx,Neu,Pos,gimawadisaa,gi<<mawadis>>aa,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,3PlObv,3SgProx,Neu,Pos,omawadisigoo',o<<mawadis>>igoo',GUESS
VTA,Ind,VTA_s,mawadish,mawadis1,3SgObv,3SgProx,Neu,Pos,omawadisigoon,o<<mawadis>>igoon,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Excl,3SgProx,Neu,Pos,nimawadisaanaan,ni<<mawadis>>aanaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,Incl,3SgProx,Neu,Pos,gimawadisaanaan,gi<<mawadis>>aanaan,JRV-Web-ANISH
VTA,Ind,VTA_s,mawadish,mawadis1,X,3SgProx,Neu,Pos,mawadisaa,<<mawadis>>aa,JRV-Web-ANISH
