Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,InclSubj,3PlObvObj,Dub,Pos,mekawaawangenan,<ChCnj><<mikaw>>aawangenan,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,InclSubj,3PlObvObj,Dub,Neg,mezhwaasiwaawangenan,<ChCnj><<mizhw>>aasiwaawangenan,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,InclSubj,3PlObvObj,Dub,Pos,mezhwaawangenan,<ChCnj><<mizhw>>aawangenan,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,InclSubj,3PlObvObj,Dub,Neg,wayaabamaasiwaawangenan,<ChCnj><<waabam>>aasiwaawangenan,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,InclSubj,3PlObvObj,Dub,Pos,wayaabamaawangenan,<ChCnj><<waabam>>aawangenan,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,XSubj,3PlObvObj,Dub,Neg,mewadisaasiwaawindenan,<ChCnj><<mawadis>>aasiwaawindenan,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,XSubj,3PlObvObj,Dub,Pos,mewadisaawindenan,<ChCnj><<mawadis>>aawindenan,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,XSubj,3PlObvObj,Dub,Neg,maanaasiwaawindenan,<ChCnj><<miin>>aasiwaawindenan,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,XSubj,3PlObvObj,Dub,Pos,maanaawindenan,<ChCnj><<miin>>aawindenan,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,XSubj,3PlObvObj,Dub,Neg,mekawaasiwaawindenan,<ChCnj><<mikaw>>aasiwaawindenan,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,XSubj,3PlObvObj,Dub,Pos,mekawaawindenan,<ChCnj><<mikaw>>aawindenan,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,XSubj,3PlObvObj,Dub,Neg,mezhwaasiwaawindenan,<ChCnj><<mizhw>>aasiwaawindenan,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,XSubj,3PlObvObj,Dub,Pos,mezhwaawindenan,<ChCnj><<mizhw>>aawindenan,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,XSubj,3PlObvObj,Dub,Neg,wayaabamaasiwaawindenan,<ChCnj><<waabam>>aasiwaawindenan,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,XSubj,3PlObvObj,Dub,Pos,wayaabamaawindenan,<ChCnj><<waabam>>aawindenan,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,1SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,2PlSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,2SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlObvSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3SgObvSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,3SgProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,ExclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,InclSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,XSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlObvHead,XSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,XSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlObvHead,XSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,XSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlObvHead,XSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,XSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlObvHead,XSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,XSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlObvHead,XSubj,3PlObvObj,DubPrt,Pos,MISSING,,
